state;statenum;trend;treated;treated_post;lncase;afdcben;unemp;empratio;mon_d2;mon_d3;mon_d4;caseload;popn;empratio_raw;south;control;T0
AK;2;98;0;0;-3.930165052;12.28999996;7.5;-0.767056048;0;0;1;12145;602285;0.464378148;0;1;117
AK;2;99;0;0;-3.912146568;12.28999996;7.800000191;-0.779345274;0;0;1;12370;602924;0.45870623;0;1;117
AK;2;100;0;0;-3.900595188;12.28999996;9.199999809;-0.804945469;0;0;0;12518;603562;0.447112322;0;1;117
AK;2;101;0;0;-3.883743286;12.28999996;9.100000381;-0.805903554;0;0;0;12735;604201;0.446684122;0;1;117
AK;2;102;0;0;-3.853385687;12.28999996;8.300000191;-0.798823714;0;0;0;13132;604840;0.449857801;0;1;117
AK;2;103;0;0;-3.858839512;12.28999996;7.300000191;-0.794842601;1;0;0;13065;605479;0.451652318;0;1;117
AK;2;104;0;0;-3.884358168;12.28999996;7;-0.773562849;1;0;0;12740;606117;0.461366355;0;1;117
AK;2;105;0;0;-3.905393124;12.28999996;6.900000095;-0.745513558;1;0;0;12479;606756;0.474490583;0;1;117
AK;2;106;0;0;-3.940038443;12.28999996;6;-0.717952013;0;1;0;12058;607395;0.487750143;0;1;117
AK;2;107;0;0;-3.964630127;12.28999996;5.5;-0.729307592;0;1;0;11769;608034;0.482242763;0;1;117
AK;2;108;0;0;-3.964782;12.28999996;6;-0.756358206;0;1;0;11771;608672;0.46937266;0;1;117
AK;2;109;0;0;-3.986665249;12.43999958;7;-0.768646717;0;0;1;11520;609311;0.463640064;0;1;117
AK;2;110;0;0;-3.989068747;12.43999958;7.699999809;-0.77559942;0;0;1;11476;608949;0.460427731;0;1;117
AK;2;111;0;0;-3.9859972;12.43999958;8;-0.779741704;0;0;1;11495;608587;0.458524406;0;1;117
AK;2;112;0;0;-3.943329096;12.43999958;9.600000381;-0.795214832;0;0;0;11979;608225;0.451484233;0;1;117
AK;2;113;0;0;-3.912454844;12.43999958;9.600000381;-0.78917557;0;0;0;12337;607863;0.454219133;0;1;117
AK;2;114;0;0;-3.875435829;12.43999958;8.899999619;-0.778565049;0;0;0;12784;607501;0.459064275;0;1;117
AK;2;115;0;0;-3.853804111;12.43999958;8.199999809;-0.767336607;1;0;0;13045;607139;0.464247882;0;1;117
AK;2;116;0;0;-3.863705635;12.43999958;7.400000095;-0.744171977;1;0;0;12898;606776;0.475127548;0;1;117
AK;2;117;0;0;-3.878533125;12.43999958;7.400000095;-0.713440299;1;0;0;12690;606414;0.489955693;0;1;117
AZ;3;1;1;0;-4.794025421;4.429999828;7.400000095;-0.835866928;0;0;1;28456;3437103;0.433498502;0;0;104
AZ;3;2;1;0;-4.792898655;4.429999828;6.5;-0.83262682;0;0;1;28608;3445276;0.43490535;0;0;104
AZ;3;3;1;0;-4.783412457;4.429999828;6.5;-0.839179158;0;0;1;29002;3453450;0.43206504;0;0;104
AZ;3;4;1;0;-4.78374052;4.429999828;7.199999809;-0.853635669;0;0;0;29114;3461623;0.425863832;0;0;104
AZ;3;5;1;0;-4.793391228;4.429999828;6.699999809;-0.850028753;0;0;0;28955;3469796;0.427402645;0;0;104
AZ;3;6;1;0;-4.782577038;4.429999828;6.300000191;-0.848033786;0;0;0;29392;3477970;0.428256124;0;0;104
AZ;3;7;1;0;-4.782387733;4.429999828;6;-0.846810222;1;0;0;29520;3486143;0.428780466;0;0;104
AZ;3;8;1;0;-4.786432266;4.429999828;5.800000191;-0.839492321;1;0;0;29523;3494316;0.431929737;0;0;104
AZ;3;9;1;0;-4.805690765;4.429999828;6.599999905;-0.831612885;1;0;0;29080;3502490;0.435346574;0;0;104
AZ;3;10;1;0;-4.789431572;4.429999828;6.900000095;-0.834366739;0;1;0;29679;3510663;0.434149325;0;0;104
AZ;3;11;1;0;-4.780066013;4.429999828;6.099999905;-0.842318833;0;1;0;30082;3518836;0.430710614;0;0;104
AZ;3;12;1;0;-4.781622887;4.429999828;6.199999809;-0.845072687;0;1;0;30159;3527010;0.42952615;0;0;104
AZ;3;13;1;0;-4.782879353;4.429999828;6.300000191;-0.835566521;0;0;1;30245;3535183;0.433628768;0;0;104
AZ;3;14;1;0;-4.779826164;4.429999828;5.400000095;-0.831830144;0;0;1;30434;3542433;0.435251981;0;0;104
AZ;3;15;1;0;-4.761253834;4.429999828;5.599999905;-0.835744917;0;0;1;31103;3549683;0.433551401;0;0;104
AZ;3;16;1;0;-4.759480476;4.429999828;6.300000191;-0.852346182;0;0;0;31257;3556934;0.426413298;0;0;104
AZ;3;17;1;0;-4.734565735;4.429999828;6.099999905;-0.850391626;0;0;0;32147;3564184;0.427247584;0;0;104
AZ;3;18;1;0;-4.731208801;4.429999828;6;-0.849623561;0;0;0;32357;3571434;0.427575856;0;0;104
AZ;3;19;1;0;-4.72635603;4.429999828;6;-0.849224269;1;0;0;32617;3578684;0.427746624;0;0;104
AZ;3;20;1;0;-4.734601974;4.429999828;6.099999905;-0.840642571;1;0;0;32451;3585934;0.431433201;0;0;104
AZ;3;21;1;0;-4.733650208;4.429999828;6.699999809;-0.831112623;1;0;0;32584;3593184;0.435564399;0;0;104
AZ;3;22;1;0;-4.729781151;4.429999828;7.099999905;-0.834602475;0;1;0;32813;3600435;0.434046984;0;0;104
AZ;3;23;1;0;-4.714758873;4.429999828;6.400000095;-0.840739667;0;1;0;33414;3607685;0.431391329;0;0;104
AZ;3;24;1;0;-4.702410698;4.429999828;6.5;-0.835889876;0;1;0;33935;3614935;0.433488578;0;0;104
AZ;3;25;1;0;-4.692121506;4.320000172;6.699999809;-0.826621771;0;0;1;34393;3622185;0.437524855;0;0;104
AZ;3;26;1;0;-4.695513725;4.320000172;5.699999809;-0.820485473;0;0;1;34326;3626938;0.440217882;0;0;104
AZ;3;27;1;0;-4.674684525;4.320000172;5.699999809;-0.822856247;0;0;1;35099;3631692;0.439175457;0;0;104
AZ;3;28;1;0;-4.668714523;4.320000172;5.800000191;-0.834998548;0;0;0;35360;3636445;0.433875114;0;0;104
AZ;3;29;1;0;-4.678899765;4.320000172;5.300000191;-0.829710186;0;0;0;35052;3641198;0.436175674;0;0;104
AZ;3;30;1;0;-4.653454781;4.320000172;4.800000191;-0.825002372;0;0;0;36007;3645952;0.438233972;0;0;104
AZ;3;31;1;0;-4.656305313;4.320000172;4.800000191;-0.823032796;1;0;0;35956;3650705;0.439097941;0;0;104
AZ;3;32;1;0;-4.649400711;4.320000172;4.599999905;-0.812592864;1;0;0;36257;3655458;0.443706095;0;0;104
AZ;3;33;1;0;-4.639258862;4.320000172;5.599999905;-0.809053957;1;0;0;36679;3660212;0.445279121;0;0;104
AZ;3;34;1;0;-4.630704403;4.320000172;6.099999905;-0.81212461;0;1;0;37047;3664965;0.443913937;0;0;104
AZ;3;35;1;0;-4.609631062;4.320000172;5.599999905;-0.821313143;0;1;0;37890;3669718;0.439853698;0;0;104
AZ;3;36;1;0;-4.595994473;4.320000172;5.5;-0.818002939;0;1;0;38465;3674472;0.441312104;0;0;104
AZ;3;37;1;0;-4.578107357;4.329999924;5.5;-0.810164928;0;0;1;39215;3679225;0.444784701;0;0;104
AZ;3;38;1;0;-4.571133614;4.329999924;4.5;-0.806120813;0;0;1;39621;3686179;0.446587116;0;0;104
AZ;3;39;1;0;-4.552559853;4.329999924;4.5;-0.811684132;0;0;1;40498;3693132;0.444109499;0;0;104
AZ;3;40;1;0;-4.530519485;4.329999924;5.199999809;-0.794010818;0;0;0;41538;3700086;0.452028155;0;0;104
AZ;3;41;1;0;-4.523576736;4.329999924;5.300000191;-0.786985874;0;0;0;41966;3707039;0.455214798;0;0;104
AZ;3;42;1;0;-4.499081612;4.329999924;5.300000191;-0.784828484;0;0;0;43149;3713993;0.456197947;0;0;104
AZ;3;43;1;0;-4.487975121;4.329999924;5.199999809;-0.785422087;1;0;0;43775;3720947;0.455927223;0;0;104
AZ;3;44;1;0;-4.480407715;4.329999924;5.300000191;-0.779248178;1;0;0;44253;3727900;0.458750784;0;0;104
AZ;3;45;1;0;-4.476062775;4.329999924;6.099999905;-0.7759974;1;0;0;44592;3734854;0.460244507;0;0;104
AZ;3;46;1;0;-4.468416214;4.329999924;6.400000095;-0.783077598;0;1;0;45082;3741807;0.456997395;0;0;104
AZ;3;47;1;0;-4.439304352;4.329999924;5.900000095;-0.791493237;0;1;0;46566;3748761;0.453167588;0;0;104
AZ;3;48;1;0;-4.427675724;4.329999924;5.800000191;-0.79090935;0;1;0;47265;3755714;0.453432292;0;0;104
AZ;3;49;1;0;-4.400928974;4.230000019;5.599999905;-0.787539005;0;0;1;48705;3762668;0.454963088;0;0;104
AZ;3;50;1;0;-4.38983345;4.230000019;4.900000095;-0.788894594;0;0;1;49428;3771452;0.454346746;0;0;104
AZ;3;51;1;0;-4.377668381;4.230000019;4.800000191;-0.801639497;0;0;1;50215;3780236;0.448592901;0;0;104
AZ;3;52;1;0;-4.379801273;4.230000019;5;-0.819284379;0;0;0;50290;3789020;0.440746933;0;0;104
AZ;3;53;1;0;-4.377966881;4.230000019;4.800000191;-0.820578933;0;0;0;50565;3797804;0.440176755;0;0;104
AZ;3;54;1;0;-4.372089863;4.230000019;4.5;-0.820660412;0;0;0;51047;3806588;0.440140873;0;0;104
AZ;3;55;1;0;-4.347323418;4.230000019;4.5;-0.826981902;1;0;0;52516;3815372;0.43736732;0;0;104
AZ;3;56;1;0;-4.342558384;4.230000019;5;-0.824632227;1;0;0;52957;3824155;0.438396186;0;0;104
AZ;3;57;1;0;-4.333314419;4.230000019;6;-0.822881639;1;0;0;53641;3832939;0.439164311;0;0;104
AZ;3;58;1;0;-4.305011272;4.230000019;6.400000095;-0.831821501;0;1;0;55379;3841723;0.435255736;0;0;104
AZ;3;59;1;0;-4.26341486;4.230000019;6.400000095;-0.843798578;0;1;0;57938;3850507;0.430073768;0;0;104
AZ;3;60;1;0;-4.247921944;4.230000019;6.699999809;-0.846043408;0;1;0;59053;3859291;0.429109395;0;0;104
AZ;3;61;1;0;-4.234226704;4.489999771;6.900000095;-0.842697024;0;0;1;60081;3868075;0.430547744;0;0;104
AZ;3;62;1;0;-4.228013992;4.489999771;6.5;-0.842680812;0;0;1;60727;3878587;0.430554748;0;0;104
AZ;3;63;1;0;-4.204123974;4.489999771;6.800000191;-0.850934982;0;0;1;62474;3889100;0.427015513;0;0;104
AZ;3;64;1;0;-4.213687897;4.489999771;7.599999905;-0.867473125;0;0;0;62156;3899612;0.42001152;0;0;104
AZ;3;65;1;0;-4.214797974;4.489999771;7.5;-0.863483727;0;0;0;62364;3910124;0.421690464;0;0;104
AZ;3;66;1;0;-4.207062721;4.489999771;7.599999905;-0.860868871;0;0;0;63128;3920637;0.422794551;0;0;104
AZ;3;67;1;0;-4.201077461;4.489999771;7.400000095;-0.859652102;1;0;0;63789;3931149;0.423309326;0;0;104
AZ;3;68;1;0;-4.202039242;4.489999771;7.400000095;-0.854677439;1;0;0;64010;3941661;0.425420403;0;0;104
AZ;3;69;1;0;-4.194182873;4.489999771;8.300000191;-0.850958407;1;0;0;64800;3952174;0.4270055;0;0;104
AZ;3;70;1;0;-4.183754921;4.489999771;8.600000381;-0.855471671;0;1;0;65768;3962686;0.425082624;0;0;104
AZ;3;71;1;0;-4.176850319;4.489999771;8;-0.864530385;0;1;0;66515;3973198;0.42124933;0;0;104
AZ;3;72;1;0;-4.168591499;4.489999771;8;-0.861206949;0;1;0;67361;3983711;0.422651649;0;0;104
AZ;3;73;1;0;-4.161565781;4.440000057;7.699999809;-0.861205161;0;0;1;68133;3994223;0.422652423;0;0;104
AZ;3;74;1;0;-4.163264275;4.440000057;6.800000191;-0.862804472;0;0;1;68446;4007107;0.421977013;0;0;104
AZ;3;75;1;0;-4.161320686;4.440000057;6.699999809;-0.868889391;0;0;1;69010;4019991;0.419417113;0;0;104
AZ;3;76;1;0;-4.167970181;4.440000057;7.099999905;-0.885071278;0;0;0;68982;4032875;0.412684739;0;0;104
AZ;3;77;1;0;-4.170518398;4.440000057;6.400000095;-0.880789697;0;0;0;69236;4045759;0.414455473;0;0;104
AZ;3;78;1;0;-4.162041187;4.440000057;6.199999809;-0.877384841;0;0;0;70260;4058643;0.415869057;0;0;104
AZ;3;79;1;0;-4.16836834;4.440000057;6;-0.875032961;1;0;0;70250;4071527;0.416848272;0;0;104
AZ;3;80;1;0;-4.172955513;4.440000057;5.699999809;-0.867560387;1;0;0;70361;4084411;0.419974864;0;0;104
AZ;3;81;1;0;-4.179230213;4.440000057;6.400000095;-0.862138569;1;0;0;70352;4097295;0.422258109;0;0;104
AZ;3;82;1;0;-4.177642345;4.440000057;6.599999905;-0.867211044;0;1;0;70897;4110179;0.42012161;0;0;104
AZ;3;83;1;0;-4.171638489;4.440000057;6.300000191;-0.874631405;0;1;0;71761;4123063;0.417015702;0;0;104
AZ;3;84;1;0;-4.170536995;4.440000057;6.5;-0.872652709;0;1;0;72279;4135947;0.417841673;0;0;104
AZ;3;85;1;0;-4.172618866;4.369999886;6.599999905;-0.867729604;0;0;1;72568;4148831;0.419903815;0;0;104
AZ;3;86;1;0;-4.178548813;4.369999886;5.900000095;-0.867463768;0;0;1;72548;4162111;0.420015454;0;0;104
AZ;3;87;1;0;-4.181075573;4.369999886;6;-0.872382402;0;0;1;72774;4175391;0.417954624;0;0;104
AZ;3;88;1;0;-4.195170403;4.369999886;6.300000191;-0.844115615;0;0;0;72160;4188670;0.429937422;0;0;104
AZ;3;89;1;0;-4.209851742;4.369999886;6;-0.839030802;0;0;0;71508;4201950;0.432129145;0;0;104
AZ;3;90;1;0;-4.21257925;4.369999886;5.900000095;-0.834517717;0;0;0;71713;4215230;0.43408379;0;0;104
AZ;3;91;1;0;-4.225486279;4.369999886;5.900000095;-0.830417573;1;0;0;71189;4228510;0.43586725;0;0;104
AZ;3;92;1;0;-4.232590675;4.369999886;6.199999809;-0.824219942;1;0;0;71079;4241789;0.438576967;0;0;104
AZ;3;93;1;0;-4.231807709;4.369999886;7.099999905;-0.817981362;1;0;0;71530;4255069;0.441321641;0;0;104
AZ;3;94;1;0;-4.236762047;4.369999886;7.400000095;-0.818287015;0;1;0;71571;4268349;0.441186756;0;0;104
AZ;3;95;1;0;-4.230176449;4.369999886;7.099999905;-0.815699041;0;1;0;72442;4281629;0.442330003;0;0;104
AZ;3;96;1;0;-4.231732368;4.369999886;7;-0.808076024;0;1;0;72728;4294908;0.445714772;0;0;104
AZ;3;97;1;0;-4.240407467;6.460000038;6.599999905;-0.796501935;0;0;1;72496;4308188;0.450903475;0;0;104
AZ;3;98;1;0;-4.248730659;6.460000038;5.5;-0.784402966;0;0;1;72171;4318701;0.456392109;0;0;104
AZ;3;99;1;0;-4.252732754;6.460000038;5.300000191;-0.778212905;0;0;1;72158;4329213;0.459225953;0;0;104
AZ;3;100;1;0;-4.271177769;6.460000038;5.400000095;-0.779225409;0;0;0;71110;4339726;0.458761215;0;0;104
AZ;3;101;1;0;-4.280058384;6.460000038;4.900000095;-0.768647313;0;0;0;70750;4350239;0.463639826;0;0;104
AZ;3;102;1;0;-4.284677505;6.460000038;4.599999905;-0.761052251;0;0;0;70692;4360751;0.46717459;0;0;104
AZ;3;103;1;0;-4.311738014;6.460000038;4.699999809;-0.754779756;1;0;0;69066;4371264;0.470114142;0;0;104
AZ;3;104;1;0;-4.327274799;6.460000038;4.900000095;-0.744340122;1;0;0;68259;4381777;0.475047678;0;0;104
AZ;3;105;1;1;-4.341713905;6.460000038;5.400000095;-0.737211049;1;0;0;67535;4392289;0.478446424;0;0;104
AZ;3;106;1;1;-4.353360653;6.460000038;5.599999905;-0.739446104;0;1;0;67005;4402802;0.477378279;0;0;104
AZ;3;107;1;1;-4.350411892;6.460000038;5.5;-0.742894948;0;1;0;67456;4413315;0.475734681;0;0;104
AZ;3;108;1;1;-4.366724968;6.460000038;5.5;-0.741745234;0;1;0;66614;4423827;0.476281971;0;0;104
AZ;3;109;1;1;-4.369330406;6.599999905;5.199999809;-0.737984896;0;0;1;66690;4434340;0.478076339;0;0;104
AZ;3;110;1;1;-4.388127804;6.599999905;4.599999905;-0.737441719;0;0;1;65672;4444392;0.478336066;0;0;104
AZ;3;111;1;1;-4.405782223;6.599999905;4.599999905;-0.744324625;0;0;1;64743;4454444;0.475055009;0;0;104
AZ;3;112;1;1;-4.413844585;6.599999905;4.900000095;-0.76074332;0;0;0;64442;4464497;0.467318952;0;0;104
AZ;3;113;1;1;-4.433053017;6.599999905;4.900000095;-0.760818601;0;0;0;63431;4474549;0.467283756;0;0;104
AZ;3;114;1;1;-4.438651085;6.599999905;4.699999809;-0.761916816;0;0;0;63291;4484601;0.466770858;0;0;104
AZ;3;115;1;1;-4.452404976;6.599999905;4.900000095;-0.76689446;1;0;0;62638;4494653;0.46445322;0;0;104
AZ;3;116;1;1;-4.462589741;6.599999905;5.400000095;-0.764362872;1;0;0;62213;4504705;0.465630502;0;0;104
AZ;3;117;1;1;-4.476868153;6.599999905;6.099999905;-0.765174985;1;0;0;61538;4514757;0.465252519;0;0;104
AR;4;1;0;0;-4.636899471;3.650000095;7.5;-0.854761302;0;0;1;22692;2342355;0.4253847;1;1;117
AR;4;2;0;0;-4.642526627;3.650000095;8;-0.862136424;0;0;1;22553;2342380;0.422258973;1;1;117
AR;4;3;0;0;-4.637847424;3.650000095;8.600000381;-0.877152622;0;0;1;22647;2342405;0.415965647;1;1;117
AR;4;4;0;0;-4.630727768;3.650000095;9.399999619;-0.899638832;0;0;0;22797;2342430;0.406716526;1;1;117
AR;4;5;0;0;-4.631524563;3.650000095;9.399999619;-0.886717916;0;0;0;22767;2342455;0.412005782;1;1;117
AR;4;6;0;0;-4.613934517;3.650000095;9;-0.873768747;0;0;0;23159;2342480;0.417375594;1;1;117
AR;4;7;0;0;-4.607431889;3.650000095;8.399999619;-0.85704726;1;0;0;23298;2342506;0.424413413;1;1;117
AR;4;8;0;0;-4.61570549;3.650000095;8.300000191;-0.845878303;1;0;0;23094;2342531;0.429180235;1;1;117
AR;4;9;0;0;-4.624845505;3.650000095;8.300000191;-0.827090681;1;0;0;22872;2342556;0.437319756;1;1;117
AR;4;10;0;0;-4.643481255;3.650000095;8.199999809;-0.828008592;0;1;0;22438;2342581;0.436918497;1;1;117
AR;4;11;0;0;-4.635324955;3.650000095;7.699999809;-0.833507538;0;1;0;22610;2342606;0.43452248;1;1;117
AR;4;12;0;0;-4.639635086;3.650000095;7;-0.83693105;0;1;0;22501;2342631;0.43303746;1;1;117
AR;4;13;0;0;-4.629780769;3.720000029;6.699999809;-0.829887867;0;0;1;22712;2342656;0.436098158;1;1;117
AR;4;14;0;0;-4.628611565;3.720000029;7.099999905;-0.836737514;0;0;1;22733;2342965;0.433121294;1;1;117
AR;4;15;0;0;-4.620130539;3.720000029;7.699999809;-0.851352692;0;0;1;22921;2343273;0.426837176;1;1;117
AR;4;16;0;0;-4.604604244;3.720000029;8.699999809;-0.87919873;0;0;0;23274;2343582;0.415115416;1;1;117
AR;4;17;0;0;-4.592060089;3.720000029;8.699999809;-0.863614321;0;0;0;23562;2343890;0.421635389;1;1;117
AR;4;18;0;0;-4.573604584;3.720000029;8.399999619;-0.850063562;0;0;0;23995;2344199;0.427387774;1;1;117
AR;4;19;0;0;-4.572691917;3.720000029;8;-0.83531934;1;0;0;24011;2344507;0.433735967;1;1;117
AR;4;20;0;0;-4.579341888;3.720000029;8;-0.825659454;1;0;0;23846;2344816;0.437946081;1;1;117
AR;4;21;0;0;-4.58802557;3.720000029;7.800000191;-0.804825127;1;0;0;23634;2345124;0.447166115;1;1;117
AR;4;22;0;0;-4.589814186;3.720000029;7.699999809;-0.807323635;0;1;0;23586;2345433;0.446050256;1;1;117
AR;4;23;0;0;-4.596887112;3.720000029;7.300000191;-0.8123312;0;1;0;23414;2345741;0.443822235;1;1;117
AR;4;24;0;0;-4.587965488;3.720000029;6.699999809;-0.816040516;0;1;0;23618;2346050;0.442178994;1;1;117
AR;4;25;0;0;-4.585350513;3.630000114;6.5;-0.81065768;0;0;1;23674;2346358;0.444565564;1;1;117
AR;4;26;0;0;-4.586589813;3.630000114;6.699999809;-0.815426528;0;0;1;23655;2347017;0.442450553;1;1;117
AR;4;27;0;0;-4.576594353;3.630000114;7.400000095;-0.827429771;0;0;1;23903;2347676;0.437171489;1;1;117
AR;4;28;0;0;-4.574899197;3.630000114;8.199999809;-0.850281417;0;0;0;23954;2348335;0.427294672;1;1;117
AR;4;29;0;0;-4.571749687;3.630000114;8.5;-0.836061776;0;0;0;24040;2348994;0.433414042;1;1;117
AR;4;30;0;0;-4.570149422;3.630000114;8.100000381;-0.821519792;0;0;0;24089;2349653;0.439762801;1;1;117
AR;4;31;0;0;-4.56375885;3.630000114;7.699999809;-0.80791837;1;0;0;24254;2350312;0.445785075;1;1;117
AR;4;32;0;0;-4.584897041;3.630000114;7.5;-0.797264516;1;0;0;23757;2350971;0.450559795;1;1;117
AR;4;33;0;0;-4.577074528;3.630000114;7.400000095;-0.777539492;1;0;0;23954;2351630;0.459535301;1;1;117
AR;4;34;0;0;-4.577007294;3.630000114;7.199999809;-0.782235086;0;1;0;23966;2352289;0.45738259;1;1;117
AR;4;35;0;0;-4.583217621;3.630000114;6.699999809;-0.788363695;0;1;0;23828;2352948;0.454588026;1;1;117
AR;4;36;0;0;-4.581052303;3.630000114;6.099999905;-0.791301489;0;1;0;23890;2353607;0.453254521;1;1;117
AR;4;37;0;0;-4.584002018;3.640000105;5.900000095;-0.787275851;0;0;1;23830;2354266;0.455082804;1;1;117
AR;4;38;0;0;-4.580196857;3.640000105;6.300000191;-0.795772076;0;0;1;23946;2355616;0.451232702;1;1;117
AR;4;39;0;0;-4.563488007;3.640000105;7;-0.811512172;0;0;1;24375;2356966;0.444185883;1;1;117
AR;4;40;0;0;-4.555755138;3.640000105;7.599999905;-0.838336945;0;0;0;24590;2358315;0.432429075;1;1;117
AR;4;41;0;0;-4.549750805;3.640000105;7.699999809;-0.827929378;0;0;0;24764;2359665;0.436953127;1;1;117
AR;4;42;0;0;-4.540074825;3.640000105;7.5;-0.816738307;0;0;0;25031;2361015;0.44187054;1;1;117
AR;4;43;0;0;-4.534552574;3.640000105;7;-0.810565472;1;0;0;25196;2362365;0.444606572;1;1;117
AR;4;44;0;0;-4.540370941;3.640000105;6.900000095;-0.804850519;1;0;0;25076;2363714;0.44715476;1;1;117
AR;4;45;0;0;-4.539824009;3.640000105;6.900000095;-0.791022539;1;0;0;25116;2365064;0.453380972;1;1;117
AR;4;46;0;0;-4.551072598;3.640000105;7;-0.797767341;0;1;0;24861;2366414;0.450333297;1;1;117
AR;4;47;0;0;-4.554695606;3.640000105;6.599999905;-0.805160344;0;1;0;24797;2367764;0.447016269;1;1;117
AR;4;48;0;0;-4.54458952;3.640000105;6.199999809;-0.812108696;0;1;0;25075;2369113;0.443921;1;1;117
AR;4;49;0;0;-4.550070763;3.569999933;6.199999809;-0.81280005;0;0;1;24964;2370463;0.443614185;1;1;117
AR;4;50;0;0;-4.538942814;3.569999933;6.599999905;-0.820212305;0;0;1;25265;2372438;0.440338165;1;1;117
AR;4;51;0;0;-4.525419235;3.569999933;7.300000191;-0.837442517;0;0;1;25631;2374413;0.432816029;1;1;117
AR;4;52;0;0;-4.519316673;3.569999933;8.300000191;-0.866428494;0;0;0;25810;2376389;0.420450538;1;1;117
AR;4;53;0;0;-4.511069775;3.569999933;8.199999809;-0.855623245;0;0;0;26046;2378364;0.425018191;1;1;117
AR;4;54;0;0;-4.499524117;3.569999933;7.800000191;-0.845782816;0;0;0;26371;2380339;0.429221213;1;1;117
AR;4;55;0;0;-4.49928093;3.569999933;7.5;-0.840572894;1;0;0;26400;2382314;0.431463271;1;1;117
AR;4;56;0;0;-4.500020981;3.569999933;7.400000095;-0.836025357;1;0;0;26403;2384289;0.433429837;1;1;117
AR;4;57;0;0;-4.50950861;3.569999933;7.5;-0.821345568;1;0;0;26176;2386264;0.439839423;1;1;117
AR;4;58;0;0;-4.508986473;3.569999933;7.5;-0.826253712;0;1;0;26212;2388240;0.437685907;1;1;117
AR;4;59;0;0;-4.507439613;3.569999933;7.099999905;-0.829395294;0;1;0;26275;2390215;0.436313063;1;1;117
AR;4;60;0;0;-4.502710819;3.569999933;6.599999905;-0.833095312;0;1;0;26422;2392190;0.434701681;1;1;117
AR;4;61;0;0;-4.50087738;3.589999914;6.400000095;-0.826312184;0;0;1;26493;2394165;0.437660307;1;1;117
AR;4;62;0;0;-4.502294064;3.589999914;6.900000095;-0.82970953;0;0;1;26508;2396652;0.436175972;1;1;117
AR;4;63;0;0;-4.495151997;3.589999914;7.699999809;-0.839086652;0;0;1;26751;2399139;0.432105005;1;1;117
AR;4;64;0;0;-4.491167545;3.589999914;8.600000381;-0.856968105;0;0;0;26911;2401626;0.42444703;1;1;117
AR;4;65;0;0;-4.492549896;3.589999914;8.5;-0.841573536;0;0;0;26927;2404113;0.431031734;1;1;117
AR;4;66;0;0;-4.486500263;3.589999914;7.900000095;-0.827313721;0;0;0;27144;2406600;0.437222213;1;1;117
AR;4;67;0;0;-4.492386341;3.589999914;7.5;-0.816506326;1;0;0;27038;2409088;0.44197306;1;1;117
AR;4;68;0;0;-4.49847126;3.589999914;7.400000095;-0.808090568;1;0;0;26927;2411575;0.445708305;1;1;117
AR;4;69;0;0;-4.504572868;3.589999914;7.5;-0.793334723;1;0;0;26816;2414062;0.452333868;1;1;117
AR;4;70;0;0;-4.513613224;3.589999914;7.5;-0.796775818;0;1;0;26627;2416549;0.450780004;1;1;117
AR;4;71;0;0;-4.517119408;3.589999914;7;-0.803008318;0;1;0;26586;2419036;0.447979271;1;1;117
AR;4;72;0;0;-4.522399902;3.589999914;6.5;-0.80733937;0;1;0;26498;2421523;0.446043253;1;1;117
AR;4;73;0;0;-4.523531437;3.480000019;6.099999905;-0.80139184;0;0;1;26520;2424010;0.448704004;1;1;117
AR;4;74;0;0;-4.526981354;3.480000019;6.400000095;-0.806406438;0;0;1;26468;2426269;0.446459562;1;1;117
AR;4;75;0;0;-4.521501541;3.480000019;6.900000095;-0.819099307;0;0;1;26653;2428527;0.440828532;1;1;117
AR;4;76;0;0;-4.513871193;3.480000019;7.5;-0.842496812;0;0;0;26897;2430786;0.430633962;1;1;117
AR;4;77;0;0;-4.512199879;3.480000019;7.199999809;-0.82929194;0;0;0;26982;2433045;0.436358154;1;1;117
AR;4;78;0;0;-4.510573387;3.480000019;6.800000191;-0.818467975;0;0;0;27066;2435303;0.441106915;1;1;117
AR;4;79;0;0;-4.524172306;3.480000019;6.400000095;-0.809696734;1;0;0;26740;2437562;0.444992989;1;1;117
AR;4;80;0;0;-4.533798695;3.480000019;6.300000191;-0.804024637;1;0;0;26523;2439821;0.44752422;1;1;117
AR;4;81;0;0;-4.539130688;3.480000019;6.300000191;-0.789307177;1;0;0;26421;2442079;0.454159349;1;1;117
AR;4;82;0;0;-4.551644802;3.480000019;6.300000191;-0.790542901;0;1;0;26131;2444338;0.453598469;1;1;117
AR;4;83;0;0;-4.552968502;3.480000019;5.900000095;-0.794869006;0;1;0;26135;2446597;0.451640368;1;1;117
AR;4;84;0;0;-4.550432205;3.480000019;5.400000095;-0.797277749;0;1;0;26240;2448855;0.450553834;1;1;117
AR;4;85;0;0;-4.5511446;3.410000086;5.199999809;-0.789837599;0;0;1;26260;2451114;0.453918517;1;1;117
AR;4;86;0;0;-4.555613995;3.410000086;5.400000095;-0.791038275;0;0;1;26183;2453589;0.45337382;1;1;117
AR;4;87;0;0;-4.555850506;3.410000086;6;-0.799522698;0;0;1;26217;2456065;0.449543476;1;1;117
AR;4;88;0;0;-4.55050087;3.410000086;6.400000095;-0.817375004;0;0;0;26398;2458540;0.441589326;1;1;117
